,Airline,Date,Source,Destination,Stops,Arrival_Time,Dep_Time,Duration,Add_info,Price
2054,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,"00:50
+ 1 day",20:55,3h 55m,No Meal Fare,"5,109"
2055,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,20:25,16:25,4h 00m,No Meal Fare,"5,109"
2056,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,22:35,16:25,6h 10m,No Meal Fare,"5,109"
2057,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,Non Stop,22:30,20:45,1h 45m,No Meal Fare,"5,110"
2058,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,Non Stop,19:05,17:20,1h 45m,No Meal Fare,"5,267"
2059,IndiGo,"Mon, 15 Nov 2021",Surat,New Delhi,Non Stop,10:45,08:55,1h 50m,Free Meal,"6,894"
2060,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,23:45,15:35,8h 10m,Free Meal,"11,934"
2061,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,"09:15
+ 1 day",08:40,24h 35m,Free Meal,"13,194"
2062,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,22:45,08:40,14h 05m,Free Meal,"13,614"
2063,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,1 Stop,"12:55
+ 1 day",08:40,28h 15m,Free Meal,"13,614"
2064,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"08:55
+ 1 day",08:40,24h 15m,Free Meal,"15,326"
2065,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),20:35,08:40,11h 55m,Free Meal,"16,011"
2066,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"08:45
+ 1 day",08:40,24h 05m,Free Meal,"16,011"
2067,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"13:00
+ 1 day",08:40,28h 20m,Free Meal,"16,011"
2068,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"19:50
+ 1 day",08:40,35h 10m,Free Meal,"16,011"
2069,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"13:00
+ 1 day",08:40,28h 20m,No Meal Fare,"16,431"
2070,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"08:55
+ 1 day",08:40,24h 15m,Free Meal,"19,205"
2071,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"10:15
+ 1 day",08:40,25h 35m,Free Meal,"19,205"
2072,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,3 Stop(s),"11:10
+ 1 day",08:40,26h 30m,Free Meal,"19,205"
2073,Air India,"Mon, 15 Nov 2021",Surat,New Delhi,2 Stop(s),"12:15
+ 1 day",08:40,27h 35m,--,"20,229"
2074,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,14:25,08:45,5h 40m,No Meal Fare,"7,956"
2075,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,22:25,16:25,6h 00m,No Meal Fare,"7,958"
2076,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,13:25,08:05,5h 20m,No Meal Fare,"7,959"
2077,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,12:50,07:15,5h 35m,No Meal Fare,"7,959"
2078,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,10:35,04:45,5h 50m,No Meal Fare,"7,959"
2079,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,13:25,06:25,7h 00m,No Meal Fare,"7,959"
2080,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,12:50,05:25,7h 25m,No Meal Fare,"7,959"
2081,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,13:15,05:30,7h 45m,No Meal Fare,"7,959"
2082,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,15:05,06:50,8h 15m,No Meal Fare,"7,959"
2083,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,13:25,04:45,8h 40m,No Meal Fare,"7,959"
2084,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,15:40,06:40,9h 00m,No Meal Fare,"7,959"
2085,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,16:10,07:05,9h 05m,No Meal Fare,"7,959"
2086,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,15:40,05:30,10h 10m,No Meal Fare,"7,959"
2087,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"10:35
+ 1 day",23:55,10h 40m,No Meal Fare,"7,959"
2088,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,11:20,07:35,3h 45m,No Meal Fare,"7,960"
2089,SpiceJet,"Mon, 8 Nov 2021",Kolkata,Pune,Non Stop,12:00,09:15,2h 45m,No Meal Fare,"8,064"
2090,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:20,07:40,9h 40m,No Meal Fare,"8,605"
2091,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:05,07:40,10h 25m,No Meal Fare,"8,605"
2092,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,Non Stop,14:20,11:50,2h 30m,No Meal Fare,"8,640"
2093,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,13:15,06:40,6h 35m,Free Meal,"9,251"
2094,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"09:20
+ 1 day",23:20,10h 00m,Free Meal,"11,057"
2095,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,Non Stop,15:10,12:30,2h 40m,Free Meal,"11,109"
2096,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"10:40
+ 1 day",23:35,11h 05m,Free Meal,"11,424"
2097,SpiceJet,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,11:10,06:10,5h 00m,Free Meal,"11,635"
2098,SpiceJet,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"11:10
+ 1 day",20:05,15h 05m,Free Meal,"11,635"
2099,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,12:35,07:10,5h 25m,Free Meal,"11,675"
2100,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,16:20,10:15,6h 05m,No Meal Fare,"11,675"
2101,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:35,10:15,8h 20m,No Meal Fare,"11,675"
2102,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,16:20,07:10,9h 10m,No Meal Fare,"11,675"
2103,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:35,07:10,11h 25m,Free Meal,"11,675"
2104,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"16:20
+ 1 day",20:20,20h 00m,Free Meal,"11,675"
2105,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"16:20
+ 1 day",15:20,25h 00m,No Meal Fare,"11,675"
2106,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),17:20,09:05,8h 15m,No Meal Fare,"11,704"
2107,Air Asia,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),18:05,05:25,12h 40m,No Meal Fare,"11,704"
2108,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:45,07:15,10h 30m,Free Meal,"11,792"
2109,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,14:50,06:00,8h 50m,Free Meal,"11,921"
2110,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"19:40
+ 1 day",20:20,23h 20m,Free Meal,"12,210"
2111,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"19:40
+ 1 day",15:20,28h 20m,Free Meal,"12,210"
2112,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:15,08:25,9h 50m,Free Meal,"12,895"
2113,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,19:00,08:25,10h 35m,Free Meal,"12,895"
2114,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:45,11:35,6h 10m,Free Meal,"12,984"
2115,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,19:40,10:15,9h 25m,No Meal Fare,"13,103"
2116,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,19:40,07:10,12h 30m,No Meal Fare,"13,103"
2117,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"12:35
+ 1 day",20:20,16h 15m,No Meal Fare,"13,103"
2118,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"12:35
+ 1 day",15:20,21h 15m,No Meal Fare,"13,103"
2119,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"18:35
+ 1 day",20:20,22h 15m,Free Meal,"13,103"
2120,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"12:35
+ 1 day",10:15,26h 20m,Free Meal,"13,103"
2121,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"18:35
+ 1 day",15:20,27h 15m,Free Meal,"13,103"
2122,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,15:40,08:45,6h 55m,No Meal Fare,"13,367"
2123,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:45,09:15,8h 30m,No Meal Fare,"13,419"
2124,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,16:45,06:50,9h 55m,Free Meal,"14,312"
2125,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,15:05,09:05,6h 00m,No Meal Fare,"14,522"
2126,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"08:05
+ 1 day",20:30,11h 35m,Free Meal,"15,309"
2127,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"08:05
+ 1 day",10:25,21h 40m,Free Meal,"15,729"
2128,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"08:05
+ 1 day",07:00,25h 05m,No Meal Fare,"15,729"
2129,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,16:45,09:05,7h 40m,No Meal Fare,"15,887"
2130,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,19:45,11:35,8h 10m,Free Meal,"15,977"
2131,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,"18:10
+ 1 day",20:30,21h 40m,Free Meal,"16,044"
2132,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,19:45,09:15,10h 30m,No Meal Fare,"16,412"
2133,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:10,10:25,7h 45m,No Meal Fare,"16,464"
2134,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:10,07:00,11h 10m,No Meal Fare,"16,464"
2135,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:15,08:05,9h 10m,No Meal Fare,"16,622"
2136,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,17:15,06:25,10h 50m,Free Meal,"16,622"
2137,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"18:10
+ 1 day",19:00,23h 10m,Free Meal,"17,118"
2138,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"18:10
+ 1 day",19:00,23h 10m,Free Meal,"17,118"
2139,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,3 Stop(s),"12:15
+ 1 day",09:25,26h 50m,Free Meal,"17,790"
2140,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:45,06:40,12h 05m,--,"21,662"
2141,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:45,11:25,7h 20m,--,"22,344"
2142,IndiGo,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:45,08:45,10h 00m,--,"22,344"
2143,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"12:35
+ 1 day",17:35,19h 00m,--,"22,554"
2144,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"12:35
+ 1 day",17:35,19h 00m,--,"22,554"
2145,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"12:35
+ 1 day",17:35,19h 00m,--,"22,554"
2146,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"18:10
+ 1 day",14:40,27h 30m,--,"22,883"
2147,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"18:10
+ 1 day",14:40,27h 30m,--,"22,883"
2148,Vistara,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),"12:35
+ 1 day",17:35,19h 00m,--,"22,974"
2149,Go First,"Mon, 8 Nov 2021",Kolkata,Pune,1 Stop,18:40,06:00,12h 40m,--,"23,173"
2150,Air India,"Mon, 8 Nov 2021",Kolkata,Pune,2 Stop(s),18:10,05:30,12h 40m,--,"47,902"
2151,Go First,"Sat, 6 Nov 2021",Chennai,Pune,Non Stop,22:45,21:00,1h 45m,No Meal Fare,"5,041"
2152,SpiceJet,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,"11:10
+ 1 day",20:00,15h 10m,No Meal Fare,"5,041"
2153,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,Non Stop,10:00,08:15,1h 45m,No Meal Fare,"5,252"
2154,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,Non Stop,13:25,11:40,1h 45m,No Meal Fare,"5,252"
2155,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,13:10,05:20,7h 50m,No Meal Fare,"5,956"
2156,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,"09:20
+ 1 day",22:45,10h 35m,No Meal Fare,"5,956"
2157,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,Non Stop,17:15,15:40,1h 35m,No Meal Fare,"6,407"
2158,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,13:40,08:25,5h 15m,No Meal Fare,"6,869"
2159,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,10:40,05:25,5h 15m,No Meal Fare,"9,032"
2160,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,17:45,09:00,8h 45m,No Meal Fare,"9,820"
2161,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,17:45,13:05,4h 40m,No Meal Fare,"9,977"
2162,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,16:45,11:50,4h 55m,No Meal Fare,"10,712"
2163,SpiceJet,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,"14:35
+ 1 day",15:10,23h 25m,No Meal Fare,"10,870"
2164,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,16:45,09:55,6h 50m,No Meal Fare,"11,080"
2165,Vistara,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,19:40,10:50,8h 50m,Free Meal,"11,713"
2166,Vistara,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,19:40,07:05,12h 35m,Free Meal,"11,713"
2167,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,16:45,06:35,10h 10m,No Meal Fare,"11,815"
2168,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,15:10,08:25,6h 45m,No Meal Fare,"11,867"
2169,Vistara,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,18:35,10:50,7h 45m,Free Meal,"12,385"
2170,Vistara,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,18:35,07:05,11h 30m,Free Meal,"12,385"
2171,IndiGo,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,19:45,14:30,5h 15m,No Meal Fare,"14,650"
2172,Air India,"Sat, 6 Nov 2021",Chennai,Pune,1 Stop,"08:05
+ 1 day",17:00,15h 05m,Free Meal,"15,032"
